User: Vannucci

00 Run_Number: 03

01 Start Field: -0.5
02 Field Sweep: 0.0002
03 Record Step Field: 0.005
04 End Field: +0.5
05 Double Linear (y/n): n

06 CurrBias Lock-in Sens: 1e-6
07 Current Bias Resistor: 99.90e6
08 Lock-in Output Voltage: 0.2
09 Additional Lock-in Volt Gain: 1
10 Averaging: 5

11 User: Vannucci
12 Save Name: S-Si0022-V_C3_30V_-0p5_+0p5
13 TimeStamp (y/n): y
14 Comments: 

Gate Voltage = 30V for a Magnetic Field Sweep.
MEASURING --X-- ON LOCK-IN
Hall Measurement between 28 and 25 using current biasing of 26 and 7GND
temp = 50mk

Collected Data
Time, Field, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, T, V, A, V, A, S, Ohms
4653.30299997,0.28,29.99542,7.264872e-11,2.256712426e-07,2.002002002e-09,0.0088713208601,112.722785679
4682.56100011,0.285,29.99541,6.833061e-11,2.208744608e-07,2.002002002e-09,0.00906398138902,110.32679317
4712.04100013,0.29,29.99544,6.939781e-11,2.213907214e-07,2.002002002e-09,0.00904284510815,110.584665339
4741.60100007,0.295,29.9955,7.026849e-11,2.165092514e-07,2.002002002e-09,0.00924672728328,108.146371074
4771.83100009,0.3,29.99546,7.442506e-11,2.304167462e-07,2.002002002e-09,0.00868861328449,115.093164727
4802.17799997,0.305,29.9955,7.128654e-11,2.190194624e-07,2.002002002e-09,0.00914074932001,109.400221469
4832.53299999,0.31,29.99551,7.303492e-11,2.06740478e-07,2.002002002e-09,0.00968364793082,103.266868761
4861.88700008,0.315,29.99544,7.215016e-11,2.29322879e-07,2.002002002e-09,0.00873005785874,114.54677806
4891.79699993,0.32,29.9955,6.823229e-11,2.100330576e-07,2.002002002e-09,0.00953184239128,104.911512271
4921.93300009,0.325,29.9955,6.86114e-11,1.949794046e-07,2.002002002e-09,0.010267761388,97.3922125977
4951.60500002,0.33,29.99546,7.07038e-11,2.032937358e-07,2.002002002e-09,0.0098478292709,101.545221032
4981.29299998,0.335,29.99541,7.146208e-11,2.048040942e-07,2.002002002e-09,0.00977520498222,102.299645053
5011.31599998,0.34,29.99549,6.463031e-11,2.11872335e-07,2.002002002e-09,0.00944909585294,105.830231332
5040.30100012,0.345,29.99547,7.050722e-11,2.089417152e-07,2.002002002e-09,0.00958162902073,104.366386742
5071.30599999,0.35,29.99548,7.217126e-11,1.858976416e-07,2.002002002e-09,0.010769378163,92.8558719792
5102.09500003,0.355,29.99547,6.828836e-11,2.023557112e-07,2.002002002e-09,0.00989347911225,101.076677744
5131.61899996,0.36,29.99555,6.974885e-11,2.02232554e-07,2.002002002e-09,0.00989950412238,101.015160723
